Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
tiger-gucci-inspired-duvet-cover-bedding-set-2,Tiger Gucci Inspired Duvet Cover Bedding Set,"<h3>Description</h3><div class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""_aok _7i2m"" style=""text-align: center;"" tabindex=""0"" aria-label=""Dear Valued Customers, To serve you better, we will be carrying out a maintenance of equipments in our factory and upgrading our online sales management system from January 12 to January 30, 2020. This process is expected to enhance product quality and to deliver better customer experience. As a result, we will temporarily stop processing orders during this period, however, you still can place a pre-order and get a discount of 20% with coupon &#8220;PRE20&#8221;. We sincerely apologize for any inconvenience caused and thank you for your patience."">
<p><strong><span class=""_3oh- _58nk"">Dear Valued Customers,</span></strong></p>
<p><strong>As you might know, the development of Coronavirus Epidemic has appeared in many countries worldwide and W.H.O (World Health Organization) has also declared the Coronavirus outbreak a global health emergency. This has severely impacted transportation of goods and many companies including us are required to temporarily close workshops in order to work with local authorities in controlling the outbreak of virus, </strong></p>
<p><strong>We will temporarily stop receiving orders until further notice.</strong></p>
<p><strong>We sincerely apologize for any inconvenience caused and thank you for your patience.</strong></p>
<p><strong><span class=""_3oh- _58nk"">For enquiries, please contact our Support Team on email <span style=""color: #ff0000;""><a href=""/cdn-cgi/l/email-protection"" class=""__cf_email__"" data-cfemail=""1c6f696c6c736e685c7e79787875727b70797b797278327f7371"">[email&#160;protected]</a></span></span></strong></p></div>

<p><strong>Wanna see other designs? Go to the search icon on the top bar and you will find the best bedding set/duvet cover for your bedroom! We always have a variety of exclusive designs whenever you want to check them out.</strong></p>
<p><i>You are looking for a luxurious softness premium printed design bedding set?</i></p>
<p><i>This bright bedding set will make everyone jump into bed. Each full sheet set includes a duvet cover and two standard reversible pillowcases. The bold colors and modern designs will enhance the existing decor of any kinds of the bedroom.</i></p>
<p><i>Our bedding set is made from 100% polyester microfiber. The polyester material is super soft allowing a comfortable night&#8217;s sleep through any season.</i></p>
<p>&#160;</p>
<p><b>It&#8217;s all in the details:</b></p>
<ul>
<li><b>MADE WITH CARE:</b>&#160;&#160;Our duvet covers are securely sewn and have a hidden zipper envelope closure that makes it easy to place your new duvet comforter into the cover. Ties have been added to the inside of the cover at the corners to hold the duvet in place to avoid bunching. The Pillowcases are also finished neatly with the same envelope closures.</li>
</ul>
<ul>
<li><b>QUALITY MATERIALS:</b>&#160;&#160;Breathable with durable stitching and made from incredibly soft polyester that is just as comfortable against your skin as they are cool to look at.</li>
</ul>
<ul>
<li><b>MADE TO LAST:</b>&#160;&#160;Stain, shrink and wrinkle resistant. Our high quality printing process produces a high resolution picture and vibrant colors will not fade after multiple washings.</li>
</ul>
<p><img class=""alignnone size-full wp-image-201760"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20970%201300'%3E%3C/svg%3E"" alt="""" width=""970"" height=""1300"" data-lazy-srcset=""//cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1.jpg 970w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-224x300.jpg 224w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-768x1029.jpg 768w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-764x1024.jpg 764w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-600x804.jpg 600w"" data-lazy-sizes=""(max-width: 970px) 100vw, 970px"" data-lazy-src=""/wp-content/uploads/2019/03/1-1-1.jpg""><noscript><img class=""alignnone size-full wp-image-201760"" src=""/wp-content/uploads/2019/03/1-1-1.jpg"" alt="""" width=""970"" height=""1300"" srcset=""//cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1.jpg 970w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-224x300.jpg 224w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-768x1029.jpg 768w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-764x1024.jpg 764w, //cdn.beddinglegend.com/wp-content/uploads/2019/03/01130406/1-1-1-600x804.jpg 600w"" sizes=""(max-width: 970px) 100vw, 970px""></noscript></p>
<p><span style=""color: #155e70;""><b>Care instructions:&#160;</b></span></p>
<ul>
<li>Separate into light and dark colors then wash.</li>
<li>Machine wash cold, gentle cycle.</li>
<li>Water temperature should not exceed 86&#176;F/30&#176;C.</li>
<li>Do not bleach. Tumble dry low, remove promptly, do not iron. Do not put liquid laundry detergents on the bedding directly, please allow it to dissolve in the water first.</li>
</ul>
<p>
</p></div><h3>Size Charts</h3><div class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--size-charts panel entry-content wc-tab"" id=""tab-size-charts"" role=""tabpanel"" aria-labelledby=""tab-title-size-charts"">

<table dir=""ltr"" border=""1"" cellspacing=""0"" cellpadding=""0"">
<colgroup>
<col width=""50"">
<col width=""80"">
<col width=""200""></colgroup>
<tbody>
<tr>
<td colspan=""1"" rowspan=""10"" data-sheets-value='{""1"":2,""2"":""USA""}'>
<div>USA</div>
</td>
<td data-sheets-value='{""1"":2,""2"":"" Twin(3pcs) ""}'>Twin (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 68\""x86\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 68&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Full (3pcs) ""}'>Full (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 79\""x90\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 79&#8243;x90&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Queen (3pcs)""}'>Queen (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 90 \""x90\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 90 &#8220;x90&#8243;<br>
2 Pillowcase 19&#8243;x29&#8221;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" King (3pcs)""}'>King (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 102\""x90\""\n 2 Pillowcase 20\""x36\""""}'>1 Duvet Cover 102&#8243;x90&#8243;<br>
2 Pillowcase 20&#8243;x36&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" CAL King (3pcs)""}'>CAL King (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 104\""x94\""\n 2 Pillowcase 20\""x36\""""}'>1 Duvet Cover 104&#8243;x94&#8243;<br>
2 Pillowcase 20&#8243;x36&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Twin(4pcs) ""}'>Twin (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 68\""x86\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 68&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Full (4pcs)""}'>Full (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 79\""x90\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 79&#8243;x90&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Queen (4pcs)""}'>Queen (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 90 \""x90\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 90 &#8220;x90&#8243;<br>
2 Pillowcase 19&#8243;x29&#8221;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" King (4pcs)""}'>King (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 102\""x90\""\n 2 Pillowcase 20\""x36\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 102&#8243;x90&#8243;<br>
2 Pillowcase 20&#8243;x36&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" CAL King(4pcs)""}'>CAL King (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 104\""x94\""\n 2 Pillowcase 20\""x36\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 104&#8243;x94&#8243;<br>
2 Pillowcase 20&#8243;x36&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td colspan=""1"" rowspan=""8"" data-sheets-value='{""1"":2,""2"":""AUS""}'>
<div>AUS</div>
</td>
<td data-sheets-value='{""1"":2,""2"":"" Single(3pcs) ""}'>Single (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 57\""x82\""\n 1 Pillowcase 19\""x29\""""}'>1 Duvet Cover 57&#8243;x82&#8243;<br>
1 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Double(3pcs) ""}'>Double (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 71\""x82\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 71&#8243;x82&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Queen(3pcs) ""}'>Queen(3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 83\""x83\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 83&#8243;x83&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" King(3pcs) ""}'>King (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 95\""x86\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 95&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Single(4pcs) ""}'>Single (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 57\""x82\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 57&#8243;x82&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Double(4pcs) ""}'>Double (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 71\""x82\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 71&#8243;x82&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Queen(4pcs) ""}'>Queen (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 83\""x83\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 83&#8243;x83&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" King(4pcs) ""}'>King (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 95\""x86\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 95&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td colspan=""1"" rowspan=""8"" data-sheets-value='{""1"":2,""2"":""UK""}'>
<div>UK</div>
</td>
<td data-sheets-value='{""1"":2,""2"":"" Single(3pcs) ""}'>Single (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 53\""x79\""\n 2 Pillowcase 19\""x29\"" (50x75cm)""}'>1 Duvet Cover 53&#8243;x79&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243; (50x75cm)</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Double(3pcs) ""}'>Double (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 79\""x79\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 79&#8243;x79&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" King(3pcs) ""}'>King (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 94\""x86\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 94&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Super King(3pcs) ""}'>Super King (3pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 94\""x86\""\n 2 Pillowcase 19\""x29\""""}'>1 Duvet Cover 94&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Single(4pcs) ""}'>Single (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 53\""x79\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 53&#8243;x79&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Double(4pcs) ""}'>Double (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 79\""x79\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 79&#8243;x79&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" King(4pcs) ""}'>King (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 94\""x86\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 94&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
<tr>
<td data-sheets-value='{""1"":2,""2"":"" Super King(4pcs) ""}'>Super King (4pcs)</td>
<td data-sheets-value='{""1"":2,""2"":""1 Duvet Cover 94\""x86\""\n 2 Pillowcase 19\""x29\""\n 1 bedsheet 90&#8243; x 90&#8243;""}'>1 Duvet Cover 94&#8243;x86&#8243;<br>
2 Pillowcase 19&#8243;x29&#8243;<br>
1 bedsheet 90&#8243; x 90&#8243;</td>
</tr>
</tbody>
</table>
<p>
</p></div>",,,Animal,TRUE,Size,"US - Twin,US - Full,US - Queen,US - King,US - CAL King,UK - Single,UK - Double,UK - King,UK - Super King,AU - Single,AU - Double,AU - Queen,AU - King",Option,"3 Pieces,4 Pieces",,,368591,0,shopify,,,,69.95,,TRUE,FALSE,,https://cdn.beddinglegend.com/wp-content/uploads/2019/04/01100505/8-2.jpg,1,Product image,FALSE,,,,,,,,,,,,,,,,,kg,,
